timestamp,AccX,AccY,AccZ,CompassSensor
1558048481069,,,,150.64480818272534
1558048481070,-0.14300000667572021,5.256999969482422,8.331999778747559,151.37674491456224
1558048481141,0.02800000086426735,5.304999828338623,8.255000114440918,151.72352727910211
1558048481186,,,,150.27041819356026
1558048481198,0.07599999755620956,5.401000022888184,8.244999885559082,150.07991055723025
1558048481259,-0.02800000086426735,,8.437000274658203,150.66297648591757
1558048481260,,5.315000057220459,,
1558048481320,,,7.872000217437744,150.99586624568565
1558048481321,-0.14300000667572021,5.401000022888184,,
1558048481394,0.16200000047683716,5.545000076293945,8.140000343322754,149.23268023220353
1558048481449,,,,151.0558899481117
1558048481452,-0.07599999755620956,5.218999862670898,7.958000183105469,150.8725130292752
1558048481515,,,,150.5403609299375
1558048481518,0.02800000086426735,5.296000003814697,7.814000129699707,150.29223381776927
1558048481582,,,,152.03240209374843
1558048481589,-0.8140000104904175,5.353000164031982,9.20300006866455,152.09213892822936
1558048481650,0.9760000109672546,5.755000114440918,7.718999862670898,153.47384521618793
1558048481714,,,,156.55751170190862
1558048481716,-0.2770000100135803,6.0329999923706055,7.451000213623047,150.0369623277292
1558048481779,,,,150.7697050218882
1558048481782,1.4739999771118164,6.4070000648498535,7.631999969482422,156.46994867674906
1558048481847,,,,155.69685322497364
1558048481849,1.062999963760376,8.187999725341797,6.73199987411499,144.80924482002817
1558048481911,,,,144.1385065831546
1558048481915,3.0160000324249268,9.729999542236328,5.439000129699707,141.78438626306132
1558048481977,,,,137.48479584091663
1558048481980,3.1019999980926514,9.729999542236328,3.178999900817871,113.59913936995096
1558048482047,1.312000036239624,8.39900016784668,3.0350000858306885,113.71101786855576
1558048482110,,,,114.56284491089392
1558048482112,2.4700000286102295,9.729999542236328,3.86899995803833,118.28660940487151
1558048482176,,,,119.65356248422285
1558048482178,1.2450000047683716,8.9350004196167,2.5280001163482666,109.55114579607289
1558048482251,0.6790000200271606,9.786999702453613,-8.972999572753906,113.68104699847777
1558048482316,2.3940000534057617,8.848999977111816,-0.3440000116825104,230.26084358355297
1558048482376,,,,40.63840295771445
1558048482377,1.1200000047683716,9.232000350952148,-0.8330000042915344,
1558048482442,2.700000047683716,9.595999717712402,-0.9480000138282776,1.8023343099271187
1558048482507,,,,34.86745659966016
1558048482521,,,-2.7290000915527344,
1558048482522,3.821000099182129,9.807000160217285,,15.491376179134818
1558048482578,2.4130001068115234,9.786999702453613,-1.2920000553131104,19.36839645770914
1558048482637,,,,24.358237259638827
1558048482640,1.6180000305175781,8.96399974822998,-0.5170000195503235,34.01948178401392
1558048482709,,,,33.476071933647745
1558048482710,2.183000087738037,8.303000450134277,-1.0429999828338623,
1558048482769,,,,26.779991820440898
1558048482772,1.684999942779541,8.005999565124512,-0.3630000054836273,40.588518671111274
1558048482836,,,,39.556360974306415
1558048482838,1.8480000495910645,7.585000038146973,-0.6600000262260437,32.22281076812584
1558048482910,2.078000068664551,7.0,-0.4880000054836273,31.03725385275169
1558048482968,,,,41.45364067666884
1558048482970,1.944000005722046,7.382999897003174,-1.378999948501587,8.216729524356367
1558048483036,1.972000002861023,8.39900016784668,-1.3880000114440918,7.5508885331177
1558048483099,,,,6.530470650835639
1558048483102,3.265000104904175,13.206000328063965,1.312000036239624,79.38325208125872
1558048483167,,,,79.52085990246701
1558048483168,-0.7559999823570251,15.208000183105469,1.9630000591278076,154.05364631445198
1558048483238,3.380000114440918,13.76200008392334,-2.2980000972747803,153.8639309800657
1558048483298,,,,7.08520239352481
1558048483300,1.2730000019073486,8.187999725341797,1.4359999895095825,102.92140901782165
1558048483363,,,,102.80416199052922
1558048483366,0.9480000138282776,5.947000026702881,-0.8999999761581421,352.57151101812985
1558048483430,,,,353.03973158479164
1558048483432,-0.2199999988079071,6.866000175476074,0.9190000295639038,147.27057178933399
1558048483496,,,,147.4526919533632
1558048483512,0.6890000104904175,5.947000026702881,0.04699999839067459,49.408174606714056
1558048483567,1.0429999828338623,7.728000164031982,-0.3540000021457672,49.335474073188436
1558048483629,,,,25.155042005570635
1558048483630,1.8860000371932983,,-2.6040000915527344,
1558048483631,,10.03600025177002,,333.444227922085
1558048483694,,,,334.31723196594476
1558048483696,2.1059999465942383,14.451000213623047,5.572999954223633,130.23388067840943
1558048483759,,,,130.446627410677
1558048483762,4.730999946594238,15.64900016784668,-1.340000033378601,40.45586615214586
1558048483826,,,,39.881764846744204
1558048483828,2.499000072479248,10.803000450134277,-0.16200000047683716,
1558048483829,,,,49.831260429566726
1558048483898,0.8040000200271606,6.320000171661377,0.8140000104904175,49.44238702426662
1558048483958,,,,97.17592218989864
1558048483960,1.7619999647140503,4.01200008392334,-0.1340000033378601,65.9742930045814
1558048484031,1.2059999704360962,5.267000198364258,-0.9480000138282776,63.66212370637032
1558048484092,,,-0.3630000054836273,
1558048484093,2.499000072479248,7.642000198364258,,48.40391481757416
1558048484094,,,,47.43305465347561
1558048484155,,,,45.770887137817965
1558048484167,,,,49.31433122261268
1558048484168,3.3320000171661377,9.461999893188477,-0.41100001335144043,
1558048484224,,,,47.72032557977718
1558048484225,3.7149999141693115,13.95300006866455,1.9149999618530273,
1558048484288,,,,83.2667815301121
1558048484290,-0.02800000086426735,16.136999130249023,-0.6990000009536743,302.0450867414439
1558048484353,,,,301.671748601411
1558048484356,0.9480000138282776,12.53600025177002,0.02800000086426735,41.23672411391294
1558048484422,,,,40.639229410604
1558048484423,1.9049999713897705,5.104000091552734,0.45899999141693115,74.4676264073031
1558048484495,0.1720000058412552,5.132999897003174,-0.5839999914169312,74.68100151697428
1558048484551,,,,317.05331753680684
1558048484554,-0.14300000667572021,4.156000137329102,0.28700000047683716,154.78059700819477
1558048484618,,,,154.94305988779269
