timestamp,AccX,AccY,AccZ
1558048481070,-0.14300000667572021,5.256999969482422,8.331999778747559
1558048481141,0.02800000086426735,5.304999828338623,8.255000114440918
1558048481198,0.07599999755620956,5.401000022888184,8.244999885559082
1558048481394,0.16200000047683716,5.545000076293945,8.140000343322754
1558048481452,-0.07599999755620956,5.218999862670898,7.958000183105469
1558048481518,0.02800000086426735,5.296000003814697,7.814000129699707
1558048481589,-0.8140000104904175,5.353000164031982,9.20300006866455
1558048481650,0.9760000109672546,5.755000114440918,7.718999862670898
1558048481716,-0.2770000100135803,6.0329999923706055,7.451000213623047
1558048481782,1.4739999771118164,6.4070000648498535,7.631999969482422
1558048481849,1.062999963760376,8.187999725341797,6.73199987411499
1558048481915,3.0160000324249268,9.729999542236328,5.439000129699707
1558048481980,3.1019999980926514,9.729999542236328,3.178999900817871
1558048482047,1.312000036239624,8.39900016784668,3.0350000858306885
1558048482112,2.4700000286102295,9.729999542236328,3.86899995803833
1558048482178,1.2450000047683716,8.9350004196167,2.5280001163482666
1558048482251,0.6790000200271606,9.786999702453613,-8.972999572753906
1558048482316,2.3940000534057617,8.848999977111816,-0.3440000116825104
1558048482442,2.700000047683716,9.595999717712402,-0.9480000138282776
1558048482578,2.4130001068115234,9.786999702453613,-1.2920000553131104
1558048482640,1.6180000305175781,8.96399974822998,-0.5170000195503235
1558048482772,1.684999942779541,8.005999565124512,-0.3630000054836273
1558048482838,1.8480000495910645,7.585000038146973,-0.6600000262260437
1558048482910,2.078000068664551,7.0,-0.4880000054836273
1558048482970,1.944000005722046,7.382999897003174,-1.378999948501587
1558048483036,1.972000002861023,8.39900016784668,-1.3880000114440918
1558048483102,3.265000104904175,13.206000328063965,1.312000036239624
1558048483168,-0.7559999823570251,15.208000183105469,1.9630000591278076
1558048483238,3.380000114440918,13.76200008392334,-2.2980000972747803
1558048483300,1.2730000019073486,8.187999725341797,1.4359999895095825
1558048483366,0.9480000138282776,5.947000026702881,-0.8999999761581421
1558048483432,-0.2199999988079071,6.866000175476074,0.9190000295639038
1558048483512,0.6890000104904175,5.947000026702881,0.04699999839067459
1558048483567,1.0429999828338623,7.728000164031982,-0.3540000021457672
1558048483696,2.1059999465942383,14.451000213623047,5.572999954223633
