timestamp,AccX,AccY,AccZ
1558057725171,-1.3209999799728394,3.1600000858306885,9.336999893188477
1558057725239,-1.2640000581741333,3.312999963760376,8.991999626159668
1558057725364,-1.1200000047683716,3.609999895095825,9.480999946594238
1558057725430,-1.2920000553131104,3.5910000801086426,9.184000015258789
1558057725563,-1.0240000486373901,3.9639999866485596,9.154999732971191
1558057725828,-0.5649999976158142,4.758999824523926,9.01200008392334
1558057725893,-0.6600000262260437,5.802999973297119,6.8470001220703125
1558057726090,0.5260000228881836,8.59000015258789,3.944999933242798
1558057726223,1.9529999494552612,7.901000022888184,-13.427000045776367
1558057726798,2.2980000972747803,8.83899974822998,2.0490000247955322
1558057726885,0.3059999942779541,9.480999946594238,-0.2770000100135803
1558057726902,0.6890000104904175,9.625,0.0949999988079071
1558057726922,0.9860000014305115,9.538000106811523,-0.05700000002980232
1558057726963,0.7369999885559082,9.87399959564209,-0.3919999897480011
1558057727012,0.7940000295639038,9.682000160217285,0.0949999988079071
1558057727023,0.5740000009536743,9.567000389099121,0.3160000145435333
1558057727062,0.6119999885559082,9.815999984741211,1.0149999856948853
1558057727088,0.45899999141693115,9.807000160217285,0.45899999141693115
1558057727122,0.28700000047683716,9.604999542236328,0.24899999797344208
1558057727143,0.4880000054836273,9.37600040435791,0.05700000002980232
1558057727182,0.5450000166893005,9.652999877929688,0.8140000104904175
1558057727211,0.45899999141693115,9.73900032043457,0.6890000104904175
1558057727282,0.44999998807907104,9.385000228881836,0.2290000021457672
1558057727342,0.4020000100135803,9.633999824523926,0.0860000029206276
1558057727366,0.3630000054836273,9.567000389099121,0.29600000381469727
1558057727422,0.0860000029206276,9.682000160217285,0.20999999344348907
1558057727462,0.37299999594688416,9.777999877929688,0.746999979019165
1558057727482,0.2290000021457672,9.682000160217285,0.8519999980926514
1558057727502,0.20100000500679016,9.652999877929688,0.5170000195503235
1558057727523,0.3059999942779541,9.701000213623047,0.5450000166893005
1558057727546,0.14300000667572021,9.510000228881836,0.4399999976158142
1558057727582,0.1809999942779541,9.404000282287598,0.4399999976158142
1558057727605,0.19099999964237213,9.442999839782715,0.37299999594688416
1558057727622,0.3440000116825104,9.538000106811523,0.4880000054836273
1558057727642,0.2680000066757202,9.614999771118164,0.3440000116825104
1558057727671,0.2199999988079071,9.786999702453613,0.24899999797344208
1558057727684,0.3160000145435333,9.854000091552734,0.41100001335144043
1558057727702,0.49799999594688416,9.815999984741211,0.640999972820282
1558057727722,0.49799999594688416,9.644000053405762,0.5170000195503235
1558057727744,0.5839999914169312,9.625,0.24899999797344208
1558057727782,0.8420000076293945,9.682000160217285,0.20100000500679016
1558057727803,0.8610000014305115,9.67199993133545,0.24899999797344208
1558057727826,0.8899999856948853,9.595999717712402,0.32499998807907104
1558057727870,0.7940000295639038,9.557000160217285,0.3440000116825104
1558057727902,0.7179999947547913,9.682000160217285,0.3919999897480011
1558057727922,0.7749999761581421,9.67199993133545,0.5740000009536743
1558057727942,0.5740000009536743,9.586000442504883,0.5170000195503235
1558057727983,0.5550000071525574,9.652999877929688,0.3630000054836273
1558057728002,0.6320000290870667,9.644000053405762,0.5070000290870667
1558057728025,0.6029999852180481,9.604999542236328,0.3440000116825104
1558057728042,0.640999972820282,9.614999771118164,0.2290000021457672
1558057728067,0.746999979019165,9.652999877929688,0.4300000071525574
1558057728084,0.8040000200271606,9.586000442504883,0.3630000054836273
1558057728122,1.1770000457763672,9.519000053405762,0.5740000009536743
1558057728142,1.1770000457763672,9.42300033569336,0.7080000042915344
1558057728162,0.9570000171661377,9.567000389099121,0.5550000071525574
1558057728192,1.0240000486373901,9.711000442504883,0.7749999761581421
1558057728202,1.0240000486373901,9.73900032043457,0.9279999732971191
1558057728222,1.0429999828338623,9.644000053405762,0.9380000233650208
1558057728247,1.1100000143051147,9.652999877929688,0.6320000290870667
1558057728265,1.1970000267028809,9.786999702453613,0.2770000100135803
1558057728282,1.1679999828338623,9.883000373840332,0.1340000033378601
1558057728302,0.9089999794960022,9.729999542236328,0.0949999988079071
1558057728331,0.8140000104904175,9.567000389099121,0.3630000054836273
1558057728342,0.8899999856948853,9.567000389099121,0.6600000262260437
1558057728362,0.9190000295639038,9.625,0.8899999856948853
1558057728382,0.9760000109672546,9.652999877929688,0.5450000166893005
1558057728403,1.062999963760376,9.510000228881836,0.4880000054836273
1558057728442,1.062999963760376,9.355999946594238,0.7850000262260437
1558057728465,0.8140000104904175,9.510000228881836,0.5740000009536743
1558057728502,0.7940000295639038,9.701000213623047,0.6890000104904175
1558057728529,0.6890000104904175,9.625,0.6890000104904175
1558057728582,0.4779999852180481,9.682000160217285,0.29600000381469727
1558057728626,0.4690000116825104,9.604999542236328,0.9760000109672546
1558057728662,0.5550000071525574,9.682000160217285,0.6320000290870667
1558057728691,0.5170000195503235,9.73900032043457,0.5740000009536743
1558057728702,0.3540000021457672,9.682000160217285,0.5740000009536743
1558057728727,0.4020000100135803,9.604999542236328,0.3440000116825104
1558057728742,0.41100001335144043,9.586000442504883,0.45899999141693115
1558057728763,0.4690000116825104,9.652999877929688,0.5929999947547913
1558057728826,0.15299999713897705,9.366000175476074,1.2450000047683716
1558057728844,0.19099999964237213,9.529000282287598,1.062999963760376
1558057728882,0.5450000166893005,9.86400032043457,1.2450000047683716
1558057728907,0.6510000228881836,9.883000373840332,1.1490000486373901
1558057728962,0.4779999852180481,9.682000160217285,0.8230000138282776
1558057728991,0.4690000116825104,9.567000389099121,0.9380000233650208
1558057729009,0.4690000116825104,9.529000282287598,0.9380000233650208
1558057729042,0.45899999141693115,9.652999877929688,0.45899999141693115
1558057729071,0.4779999852180481,9.614999771118164,0.5929999947547913
1558057729082,0.4690000116825104,9.633999824523926,0.7080000042915344
1558057729102,0.2680000066757202,9.442999839782715,0.7559999823570251
1558057729123,0.257999986410141,9.442999839782715,0.6890000104904175
1558057729156,0.3059999942779541,9.42300033569336,0.5170000195503235
1558057729162,0.2680000066757202,9.42300033569336,0.5450000166893005
1558057729202,0.45899999141693115,9.442999839782715,0.6320000290870667
1558057729243,0.7749999761581421,9.652999877929688,0.7850000262260437
1558057729264,0.8330000042915344,9.633999824523926,0.6320000290870667
1558057729282,0.9190000295639038,9.595999717712402,0.6700000166893005
1558057729302,1.090999960899353,9.604999542236328,0.7369999885559082
1558057729322,1.1579999923706055,9.595999717712402,0.5740000009536743
1558057729344,1.2640000581741333,9.595999717712402,0.6890000104904175
1558057729390,1.1299999952316284,9.720000267028809,0.9279999732971191
1558057729442,0.8040000200271606,9.786999702453613,1.1679999828338623
1558057729462,0.8230000138282776,9.777999877929688,1.1200000047683716
1558057729484,0.6790000200271606,9.767999649047852,1.062999963760376
1558057729525,0.6029999852180481,9.614999771118164,1.406999945640564
1558057729542,0.5170000195503235,9.682000160217285,1.4359999895095825
1558057729563,0.4690000116825104,9.786999702453613,1.312000036239624
1558057729585,0.4880000054836273,9.729999542236328,1.1679999828338623
1558057729602,0.45899999141693115,9.614999771118164,1.062999963760376
1558057729628,0.4300000071525574,9.5,0.8610000014305115
1558057729651,0.3630000054836273,9.5,0.3919999897480011
1558057729662,0.6320000290870667,9.395000457763672,0.3160000145435333
1558057729682,0.9190000295639038,9.45199966430664,0.4399999976158142
1558057729705,0.7179999947547913,9.510000228881836,0.5929999947547913
1558057729725,0.6600000262260437,9.567000389099121,0.5740000009536743
1558057729742,0.6700000166893005,9.652999877929688,0.257999986410141
1558057729762,0.7559999823570251,9.633999824523926,0.257999986410141
1558057729789,0.8140000104904175,9.567000389099121,0.24899999797344208
1558057729802,0.8040000200271606,9.519000053405762,-0.20100000500679016
1558057729822,0.8519999980926514,9.510000228881836,-0.5839999914169312
1558057729850,0.8999999761581421,9.510000228881836,-0.5929999947547913
1558057729869,0.6600000262260437,9.557000160217285,-0.4880000054836273
1558057729882,0.6890000104904175,9.538000106811523,-0.5740000009536743
1558057729902,0.4300000071525574,9.489999771118164,-0.6890000104904175
1558057729928,0.5550000071525574,9.54800033569336,-0.4690000116825104
1558057729947,0.6890000104904175,9.557000160217285,0.01899999938905239
1558057729962,0.9760000109672546,9.385000228881836,-0.05700000002980232
1558057729982,0.8230000138282776,9.395000457763672,-0.12399999797344208
1558057730005,1.0149999856948853,9.633999824523926,-0.16200000047683716
1558057730025,1.1579999923706055,9.767999649047852,-0.1720000058412552
1558057730055,0.9860000014305115,9.595999717712402,0.0
1558057730064,0.8420000076293945,9.586000442504883,-0.06700000166893005
1558057730083,0.7559999823570251,9.682000160217285,-0.3540000021457672
1558057730102,0.8899999856948853,9.835000038146973,-0.0860000029206276
1558057730122,0.9480000138282776,9.786999702453613,0.16200000047683716
1558057730145,0.8420000076293945,9.73900032043457,0.14300000667572021
1558057730164,0.7179999947547913,9.711000442504883,0.14300000667572021
1558057730182,0.7179999947547913,9.729999542236328,0.3440000116825104
1558057730222,0.9380000233650208,9.73900032043457,0.6700000166893005
1558057730245,0.7940000295639038,9.625,0.3160000145435333
1558057730460,0.5450000166893005,9.557000160217285,-0.1720000058412552
1558057730592,1.1490000486373901,9.614999771118164,-0.32499998807907104
1558057730662,0.9380000233650208,9.489999771118164,-0.37299999594688416
1558057730726,1.5509999990463257,9.45199966430664,-0.8809999823570251
1558057730790,1.628000020980835,9.489999771118164,-0.4880000054836273
1558057730859,1.6660000085830688,9.510000228881836,-0.5450000166893005
1558057730922,1.684999942779541,9.395000457763672,-0.8230000138282776
1558057730988,1.4839999675750732,9.567000389099121,-0.37299999594688416
1558057731057,1.7519999742507935,9.644000053405762,-0.4779999852180481
1558057731122,1.8380000591278076,9.395000457763672,-0.45899999141693115
1558057731186,2.0969998836517334,9.461999893188477,-0.3540000021457672
1558057731252,1.9249999523162842,9.529000282287598,-0.11400000005960464
1558057731322,1.7519999742507935,9.567000389099121,-0.3440000116825104
1558057731392,1.5800000429153442,9.42300033569336,-0.3440000116825104
1558057731453,1.7619999647140503,9.470999717712402,-0.3160000145435333
1558057731664,2.0390000343322754,9.470999717712402,-0.06700000166893005
1558057731789,1.8480000495910645,9.37600040435791,-0.3160000145435333
1558057731912,1.3209999799728394,9.74899959564209,-0.0860000029206276
1558057732050,1.350000023841858,9.45199966430664,-0.14300000667572021
1558057732176,1.2059999704360962,9.73900032043457,-0.2290000021457672
1558057732249,1.1200000047683716,9.567000389099121,-0.28700000047683716
1558057732309,1.253999948501587,9.480999946594238,-0.1720000058412552
1558057732376,1.2730000019073486,9.633999824523926,-0.257999986410141
1558057732449,1.1200000047683716,9.510000228881836,-0.04699999839067459
1558057732509,1.3309999704360962,9.633999824523926,-0.3160000145435333
1558057732836,1.0529999732971191,9.54800033569336,-0.3919999897480011
1558057732915,1.090999960899353,9.633999824523926,-0.4300000071525574
1558057732978,1.090999960899353,9.633999824523926,-0.5450000166893005
1558057733041,1.034000039100647,9.604999542236328,-0.5170000195503235
1558057733101,1.034000039100647,9.567000389099121,-0.5740000009536743
1558057733166,0.9760000109672546,9.604999542236328,-0.7179999947547913
1558057733239,0.9760000109672546,9.557000160217285,-0.621999979019165
1558057733299,0.9760000109672546,9.567000389099121,-0.6320000290870667
1558057733364,1.0049999952316284,9.510000228881836,-0.7080000042915344
1558057733430,0.9190000295639038,9.557000160217285,-0.6320000290870667
1558057733497,1.0820000171661377,9.510000228881836,-0.5170000195503235
1558057733628,1.350000023841858,9.633999824523926,-0.6990000009536743
1558057733694,0.7369999885559082,9.519000053405762,-1.1299999952316284
1558057733833,1.1679999828338623,9.663000106811523,-0.8040000200271606
1558057733897,1.49399995803833,9.404000282287598,-1.1200000047683716
1558057733961,1.5410000085830688,9.461999893188477,-1.1490000486373901
1558057734090,1.1579999923706055,9.461999893188477,-1.340000033378601
1558057734161,1.0529999732971191,9.595999717712402,-1.1100000143051147
