timestamp,AccX,AccY,AccZ,CompassSensor
1561309561536,0.5363011956214905,9.988609313964844,2.451662540435791,116.44774489538565
1561309561611,0.181959331035614,9.979032516479492,2.2026655673980713,123.83572829415667
1561309561678,0.009576806798577309,9.720458984375,2.298433542251587,127.72871755501049
1561309561735,0.3256114423274994,9.375694274902344,1.2832920551300049,113.66548782754847
1561309561749,,,,112.96484019229939
1561309561803,0.07661445438861847,,,
1561309561804,,9.500192642211914,1.3311761617660522,123.52783702675083
1561309561805,,,,122.7716941044954
1561309561874,-0.07661445438861847,9.940725326538086,2.1547815799713135,128.90338714884763
1561309561893,,,,128.97686632393862
1561309561949,0.20111294090747833,9.193734169006348,0.9672574996948242,113.99528351162252
1561309562013,-0.019153613597154617,,,
1561309562015,,9.184157371520996,1.072602391242981,126.14236513914
1561309562017,,,,126.60649015362071
1561309562085,-0.009576806798577309,,,
1561309562086,,9.749189376831055,1.7334020137786865,126.83963183074994
1561309562161,0.8427590131759644,,0.8140285611152649,
1561309562162,,8.159439086914063,,81.71859621132364
1561309562230,-0.23942017555236816,8.456320762634277,-0.363918662071228,270.5988753121377
1561309562306,-0.13407529890537262,9.720458984375,0.7374141216278076,137.8445145837445
1561309562372,0.6991068720817566,,3.179499864578247,
1561309562373,,10.78348445892334,,120.07499881639097
1561309562438,-0.6416460275650024,10.78348445892334,-2.250549554824829,288.28835492279705
1561309562504,1.5514427423477173,10.189722061157227,1.9249382019042969,96.07295592196829
1561309562505,,,,96.26395533191851
1561309562575,1.6950948238372803,,1.0247182846069336,
1561309562576,,10.955866813659668,,75.31172167550073
1561309562577,,,,75.55238339090619
1561309562643,0.9481038451194763,,2.8347349166870117,
1561309562644,,9.825803756713867,,116.55160475190485
1561309562645,,,,116.16545317698902
1561309562714,1.4748282432556152,8.810662269592285,1.6089035272598267,92.65249963846344
1561309562718,,,,93.10613348237905
1561309562788,0.19153612852096558,6.789956092834473,0.9097966551780701,121.09934960697444
1561309562854,1.2258312702178955,8.848969459533691,-0.9959878921508789,1.2985835260897147
1561309562855,,,,2.308448339217307
1561309562930,0.2585737705230713,,0.9481038451194763,
1561309562931,,10.113107681274414,,117.7409182713225
1561309563001,0.6129156351089478,11.262324333190918,-0.6129156351089478,355.9024619414299
1561309563064,2.0398597717285156,11.693281173706055,1.3311761617660522,78.46228986414172
1561309563066,,,,78.87303012006959
1561309563140,-0.5171475410461426,,,
1561309563141,,11.042057991027832,-0.689530074596405,273.32147067757484
1561309563206,0.047884032130241394,,,
1561309563208,,9.327810287475586,0.8236053586006165,130.10484474460955
1561309563275,-0.2106897532939911,,,
1561309563277,,9.069235801696777,2.3750481605529785,140.60837795214687
1561309563344,1.0055646896362305,6.6846113204956055,0.7565677165985107,84.87180085298422
1561309563345,,,,87.58214285905035
1561309563414,0.12449848651885986,,,
1561309563416,,9.346963882446289,-0.6607996821403503,326.65563801921223
1561309563428,,,,330.2712498827772
1561309563499,3.4380736351013184,8.96389102935791,-0.9097966551780701,42.5926976641735
1561309563554,-1.436521053314209,13.48414421081543,1.1109095811843872,194.46513353983676
1561309563570,,,,196.86329491969832
1561309563624,2.403778553009033,10.668562889099121,0.31603461503982544,66.28975895177678
1561309563640,,,,68.70750248398872
1561309563693,0.07661445438861847,,,
1561309563695,,,-0.5841852426528931,334.5678879556532
1561309563696,,9.481039047241211,,334.99421128817244
1561309563764,1.8195933103561401,,,
1561309563766,,,2.5091233253479004,115.79864469780267
1561309563767,,7.65186882019043,,117.44283515556481
1561309563836,1.2832920551300049,,,
1561309563837,,7.144298076629639,-0.6224924325942993,35.84522550010422
1561309563922,1.072602391242981,,,
1561309563925,,,2.1739351749420166,
1561309563926,,10.065223693847656,,125.1328905005688
1561309563986,1.3982137441635132,,0.19153612852096558,
1561309563987,,12.172121047973633,,61.72906405804082
1561309564051,-0.28730419278144836,,,
1561309564052,,,0.2777273952960968,
1561309564053,,10.486603736877441,,183.0053601881193
1561309564120,0.8906430602073669,10.323798179626465,1.1492167711257935,99.53345760457694
1561309564189,-0.6033388376235962,,,
