1558058690163,-0.4690000116825104,7.077000141143799,6.894999980926514,0,6 
1558058690239,-0.6320000290870667,7.019999980926514,7.335999965667725,0,6 
1558058690304,-0.7179999947547913,7.039000034332275,6.645999908447266,0,6 
1558058690356,-0.6320000290870667,7.374000072479248,7.61299991607666,0,6 
1558058690422,0.9480000138282776,8.10200023651123,6.961999893188477,0,6 
1558058690752,-1.0529999732971191,8.96399974822998,5.545000076293945,0,6 
1558058690884,-2.316999912261963,8.083000183105469,3.3320000171661377,0,6 
1558058691083,-1.781000018119812,5.190000057220459,-2.680999994277954,0,6 
1558058691150,1.253999948501587,3.6480000019073486,-3.944999933242798,0,6 
1558058691413,6.4070000648498535,4.539000034332275,-7.958000183105469,0,6 
1558058691481,3.437999963760376,3.2939999103546143,-8.303000450134277,0,6 
1558058691810,1.090999960899353,1.2059999704360962,-9.729999542236328,0,6 
1558058691876,2.125999927520752,1.4259999990463257,-10.265999794006348,0,6 
1558058692140,0.1340000033378601,1.1490000486373901,-7.671000003814697,0,6 
1558058692406,-0.1720000058412552,3.619999885559082,-11.4350004196167,0,6 
1558058692469,-2.0969998836517334,2.8440001010894775,-9.586000442504883,0,6 
1558058692736,-0.6320000290870667,-1.4459999799728394,-11.414999961853027,0,6 
1558058693128,2.9590001106262207,-1.0049999952316284,-7.0960001945495605,0,6 
1558058693260,4.165999889373779,-0.6600000262260437,-10.265999794006348,0,6 
1558058693458,-0.4300000071525574,-1.6660000085830688,-9.20300006866455,0,6 
1558058693591,0.9480000138282776,0.3059999942779541,-9.01200008392334,0,6 
1558058693724,1.0820000171661377,-0.8140000104904175,-10.399999618530273,0,6 
1558058694383,0.01899999938905239,-0.05700000002980232,-9.807000160217285,0,6 
1558058694647,-0.20999999344348907,0.6320000290870667,-9.336999893188477,0,6 
1558058694713,-0.05700000002980232,0.28700000047683716,-9.883000373840332,0,6 
1558058694778,0.10499999672174454,0.5070000290870667,-9.614999771118164,0,6 
1558058694844,-0.5070000290870667,0.45899999141693115,-9.73900032043457,0,6 
1558058694910,-0.1720000058412552,0.33500000834465027,-9.366000175476074,0,6 
1558058694979,-0.32499998807907104,-0.14300000667572021,-9.470999717712402,0,6 
1558058695241,0.0949999988079071,0.2290000021457672,-10.055999755859375,0,6 
1558058695309,-0.0949999988079071,0.1720000058412552,-9.54800033569336,0,6 
1558058695570,0.621999979019165,0.14300000667572021,-9.777999877929688,0,6 
