timestamp,AccX,AccY,AccZ,CompassSensor
1558048548839,0.257999986410141,4.864999771118164,8.64799976348877,157.8053736028916
1558048548903,0.20999999344348907,4.864999771118164,8.475000381469727,157.13210819602511
1558048548906,,,,157.0617026060606
1558048548947,-0.07599999755620956,5.343999862670898,8.140000343322754,153.5328853713735
1558048548983,,,,153.15255311763053
1558048549015,0.621999979019165,5.343999862670898,7.901000022888184,156.18284850517674
1558048549042,,,,156.22657537624315
1558048549079,0.02800000086426735,4.864999771118164,8.427000045776367,155.81628591280048
1558048549099,,,,155.65860416562157
1558048549144,0.4779999852180481,5.669000148773193,9.20300006866455,156.46339169514584
1558048549166,,,,156.36164919726932
1558048549210,-0.5360000133514404,5.755000114440918,7.756999969482422,149.21388355160767
1558048549235,,,,148.68372426823126
1558048549276,0.7559999823570251,6.368000030517578,8.005999565124512,151.97327997629282
1558048549298,,,,151.18231674964866
1558048549342,1.9819999933242798,7.690000057220459,6.185999870300293,146.38557051819708
1558048549364,,,,145.37370531341637
1558048549409,,,3.619999885559082,
1558048549410,2.98799991607666,7.382999897003174,,168.65086706141477
1558048549430,,,,149.50609270467913
1558048549474,2.624000072479248,,5.1620001792907715,
1558048549476,,9.001999855041504,,132.30831841236903
1558048549497,,,,130.45490559995105
1558048549540,2.565999984741211,8.39900016784668,4.940999984741211,132.75669301062368
1558048549563,,,,130.95357771125367
1558048549606,1.6369999647140503,8.244999885559082,3.5329999923706055,109.1526315787593
1558048549627,,,,112.44961853263783
1558048549672,3.0450000762939453,,3.437999963760376,
1558048549673,,8.111000061035156,,119.20233286689512
1558048549694,,,,116.93663617579682
1558048549738,3.4189999103546143,9.519000053405762,-10.256999969482422,216.33649209248478
1558048549760,,,,219.98221484500584
1558048549804,2.1540000438690186,9.633999824523926,-0.28700000047683716,359.66320094410787
1558048549825,,,,11.787707809242647
1558048549870,2.2690000534057617,9.366000175476074,-1.0820000171661377,340.43501874514686
1558048549893,,,,352.3826614102209
1558048549936,1.3209999799728394,8.954000473022461,-0.8809999823570251,342.63430209185054
1558048549959,,,,348.4417694713968
1558048550002,2.2880001068115234,9.222000122070312,-1.6080000400543213,342.06737590017195
1558048550023,,,,349.95470589142616
1558048550068,1.7999999523162842,,2.7190001010894775,
1558048550069,,11.26200008392334,,106.4944448971954
1558048550089,,,,107.72732136313937
1558048550134,1.4739999771118164,8.484999656677246,1.0049999952316284,81.27477734924537
1558048550155,,,,82.4704975861045
1558048550200,,,1.2640000581741333,
1558048550201,0.14300000667572021,8.121000289916992,,125.25583390562903
1558048550223,,,,125.34886108212461
1558048550266,1.5509999990463257,12.41100025177002,0.9190000295639038,73.85306647635286
1558048550288,,,,72.63447876615254
1558048550332,1.378999948501587,9.480999946594238,-0.5450000166893005,12.254433418249846
1558048550353,,,,11.533121899440573
1558048550398,0.5360000133514404,7.814000129699707,-0.32499998807907104,359.1752542308341
1558048550421,,,,358.39389702492736
1558048550464,,,0.7749999761581421,
1558048550465,0.257999986410141,7.814000129699707,,109.39916725685092
1558048550485,,,,108.77462158933412
1558048550530,0.8899999856948853,5.572999954223633,0.2290000021457672,55.157575133031514
1558048550557,,,,54.762677500883456
1558048550596,1.090999960899353,5.056000232696533,-0.8140000104904175,345.6022890786933
1558048550617,,,,345.9490483913447
1558048550665,0.382999986410141,8.819999694824219,-1.781000018119812,293.97088106695094
1558048550683,,,,294.9654180818073
1558048550728,1.2350000143051147,13.10099983215332,3.944999933242798,123.2311472695838
1558048550749,,,,123.58411778551175
1558048550794,5.918000221252441,,-0.5550000071525574,
1558048550796,,19.36400032043457,,43.45538129219739
1558048550815,,,,45.66525143211459
1558048550860,1.6660000085830688,11.357999801635742,1.090999960899353,79.43948502869546
1558048550883,,,,80.19835319642971
1558048550934,0.4020000100135803,5.736000061035156,0.9279999732971191,112.26635089682804
1558048550952,,,,112.85472388250042
1558048550992,0.14300000667572021,,-0.0860000029206276,
1558048550993,,3.993000030517578,,2.5213890915459274
1558048551012,0.2680000066757202,3.4760000705718994,0.0,37.23628573213108
1558048551014,,,,38.12179926745574
1558048551033,0.6320000290870667,3.0829999446868896,-0.11400000005960464,33.71398108281761
1558048551058,0.765999972820282,3.1410000324249268,-0.06700000166893005,43.429385592216306
1558048551089,0.6890000104904175,3.619999885559082,0.05700000002980232,51.394957107960295
1558048551092,0.746999979019165,3.7920000553131104,-0.06700000166893005,39.678102266072756
1558048551094,,,,40.04840780211413
1558048551112,1.0529999732971191,4.3379998207092285,-0.05700000002980232,46.1776146576085
1558048551136,2.0390000343322754,5.429999828338623,0.1340000033378601,68.34964155261508
1558048551153,2.700000047683716,7.479000091552734,-1.0820000171661377,68.36887536531782
1558048551172,3.993000030517578,10.295000076293945,-1.2350000143051147,39.56648331465641
1558048551192,3.5429999828338623,14.824999809265137,3.993000030517578,109.67386380489049
1558048551212,1.034000039100647,19.259000778198242,6.7129998207092285,108.60439278464989
1558048551232,0.1720000058412552,24.37299919128418,6.1479997634887695,134.92745007225878
1558048551252,-0.23899999260902405,23.60700035095215,0.9279999732971191,139.84983080330358
1558048551277,-0.4779999852180481,20.858999252319336,-1.9630000591278076,282.1097521392252
1558048551294,2.4130001068115234,,-1.809999942779541,
1558048551295,,17.315000534057617,,354.6355566192673
1558048551312,2.365000009536743,13.991999626159668,-0.9190000295639038,15.799231588047462
1558048551332,2.2119998931884766,10.994000434875488,0.14300000667572021,49.45320262881734
1558048551344,,,,49.13006637918403
1558048551355,1.6660000085830688,8.130000114440918,1.1679999828338623,88.39144514361595
1558048551372,1.034000039100647,6.453999996185303,1.465000033378601,108.51855096716116
1558048551392,0.5260000228881836,4.797999858856201,1.1579999923706055,116.77052597518212
1558048551410,,,,116.92128191054263
1558048551419,0.0860000029206276,3.552999973297119,0.6320000290870667,126.23410824007163
1558048551438,0.24899999797344208,3.178999900817871,0.24899999797344208,86.65299124511847
1558048551452,0.257999986410141,,-0.06700000166893005,
1558048551453,,2.8440001010894775,,20.773045351089763
1558048551472,0.15299999713897705,2.757999897003174,0.20100000500679016,92.7614070047793
1558048551481,,,,92.41131199849195
1558048551501,0.20100000500679016,2.556999921798706,-0.1340000033378601,358.0190549626166
1558048551513,0.008999999612569809,2.825000047683716,0.11400000005960464,120.38974759372348
1558048551534,-0.23899999260902405,3.447000026702881,0.7080000042915344,149.2579246113759
1558048551546,,,,150.13192927794907
1558048551552,-0.0860000029206276,4.423999786376953,0.6320000290870667,138.53249221808323
1558048551584,0.02800000086426735,6.656000137329102,0.41100001335144043,123.40139656483555
1558048551592,-0.24899999797344208,8.130000114440918,0.5260000228881836,151.1474144829899
1558048551607,,,,151.8064867567611
1558048551612,-0.45899999141693115,10.592000007629395,1.2059999704360962,149.6107858442771
1558048551638,-1.0049999952316284,12.182000160217285,2.5850000381469727,153.12318330419947
1558048551652,0.45899999141693115,13.781000137329102,4.519999980926514,136.1791095584203
1558048551672,1.9819999933242798,15.802000045776367,5.0279998779296875,
1558048551673,,,,125.33010538266376
1558048551692,4.2129998207092285,17.381999969482422,3.2170000076293945,99.48505888411819
1558048551712,4.913000106811523,,2.259999990463257,
1558048551713,,19.04800033569336,,85.64626234259362
1558048551732,4.300000190734863,21.336999893188477,0.257999986410141,52.82875041852935
1558048551739,,,,54.43175483559634
1558048551752,2.115999937057495,18.090999603271484,-1.5889999866485596,357.9771637048896
1558048551772,1.8960000276565552,15.47599983215332,-1.312000036239624,0.9118019729446587
1558048551792,,,0.5929999947547913,
1558048551794,1.7519999742507935,13.015000343322754,,66.23998053310572
1558048551812,,,,67.48698866044248
1558048551813,0.5929999947547913,11.223999977111816,1.225000023841858,110.95007099092902
1558048551832,-0.2680000066757202,8.552000045776367,2.1640000343322754,145.69529794029725
1558048551852,-0.3919999897480011,6.828000068664551,2.9110000133514404,150.53481481633145
